Id,Label,timeset,authority,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Hub,modularity_class,clustering
Monpsyvite,Monpsyvite,,false,1,0,1,10,0,10,0,0,0,0,0,12,0
Keraban_,Keraban_,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
CanadaPaintings,CanadaPaintings,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
sucette__,sucette__,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
inthemoodfortw,inthemoodfortw,,false,1,0,1,10,0,10,0,0,0,0,0,12,0
axelkahn,axelkahn,,false,2,0,2,2,0,2,0,0,0,0,0,4,0
the_real_jerome,the_real_jerome,,false,1,0,1,2,0,2,0,0,0,0,0,12,0
LPOFrance,LPOFrance,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
EvanSmith2,EvanSmith2,,false,1,0,1,8,0,8,0,0,0,0,0,12,0
MunaNawabit1,MunaNawabit1,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
LostInFilm,LostInFilm,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
LeCandidatron,LeCandidatron,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
LeCuisinotron,LeCuisinotron,,false,1,0,1,2,0,2,0,0,0,0,0,12,0
justineducern,justineducern,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
mompontet,mompontet,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
ErinaceusFrance,ErinaceusFrance,,false,1,0,1,3,0,3,0,0,0,0,0,12,0
ordurebizarree,ordurebizarree,,false,2,0,2,3,0,3,0,0,0,0,0,22,0
Jehanlb,Jehanlb,,false,1,0,1,3,0,3,0,0,0,0,0,12,0
FranziskaMarti,FranziskaMarti,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
ElliottBlackwe3,ElliottBlackwe3,,false,2,0,2,2,0,2,0,0,0,0,0,21,0
Journartemis,Journartemis,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
dweillFaurecia,dweillFaurecia,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
peltiermat,peltiermat,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
dawnclark6,dawnclark6,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
amnestyfrance,amnestyfrance,,false,2,0,2,3,0,3,0,0,0,0,0,12,0
ThisOldManLuke,ThisOldManLuke,,false,2,0,2,2,0,2,0,0,0,0,0,33,0
Fadhlaoui2,Fadhlaoui2,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
MlleBeadle,MlleBeadle,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
tatoueeliberte,tatoueeliberte,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
kinkybambou,kinkybambou,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
princertitude,princertitude,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
tagesschau,tagesschau,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
RaveaudGilles,RaveaudGilles,,false,2,0,2,2,0,2,0,0,0,0,0,25,0
ProfSansFiltre,ProfSansFiltre,,false,1,0,1,2,0,2,0,0,0,0,0,12,0
EnModeMacaron,EnModeMacaron,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
JulietF0rward,JulietF0rward,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
leprofdeletre,leprofdeletre,,false,2,0,2,2,0,2,0,0,0,0,0,24,0
didierjodin,didierjodin,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
zacal33,zacal33,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
LaCroix,LaCroix,,false,2,0,2,2,0,2,0,0,0,0,0,14,0
Oxbri,Oxbri,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
proustianbows,proustianbows,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
LeGrosToutNu,LeGrosToutNu,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
Petit_Prof,Petit_Prof,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
ClaudeMoniquet,ClaudeMoniquet,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
flamross,flamross,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
RenaudTarlet,RenaudTarlet,,false,1,0,1,2,0,2,0,0,0,0,0,12,0
Pauvretype2,Pauvretype2,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
volkmannschluck,volkmannschluck,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
SalmonCs,SalmonCs,,false,2,0,2,2,0,2,0,0,0,0,0,12,0
elieguckert,elieguckert,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
PSchydlowski,PSchydlowski,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
l_frajerman,l_frajerman,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
stylos_les,stylos_les,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
NZadourian,NZadourian,,false,2,0,2,2,0,2,0,0,0,0,0,12,0
CelineLST,CelineLST,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
PiccoliAlain,PiccoliAlain,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
ellensalvi,ellensalvi,,false,2,0,2,2,0,2,0,0,0,0,0,24,0
ZerrinBATARAY,ZerrinBATARAY,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
JeromeCalvi,JeromeCalvi,,false,3,0,3,3,0,3,0,0,0,0,0,30,0
MimaLewes,MimaLewes,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
IAmATwoaster,IAmATwoaster,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
leavemeificould,leavemeificould,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
PhotosHistos,PhotosHistos,,false,2,0,2,2,0,2,0,0,0,0,0,22,0
FreddieCampion,FreddieCampion,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
IlyassAmharar,IlyassAmharar,,false,1,0,1,6,0,6,0,0,0,0,0,22,0
jsaispasquoila,jsaispasquoila,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
marcfly01,marcfly01,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
chaoticpunk_,chaoticpunk_,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
papillecaramba,papillecaramba,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
PhilJamesson,PhilJamesson,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
RespectfulMemes,RespectfulMemes,,false,2,0,2,2,0,2,0,0,0,0,0,22,0
MaxiMaxime,MaxiMaxime,,false,3,0,3,5,0,5,0,0,0,0,0,22,0
Guy_Golo,Guy_Golo,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
claradealberto,claradealberto,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
MVCDLM,MVCDLM,,false,2,0,2,2,0,2,0,0,0,0,0,22,0
ChezUnter,ChezUnter,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
L_histoirien,L_histoirien,,false,1,0,1,3,0,3,0,0,0,0,0,22,0
Cyclopahtne,Cyclopahtne,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
degre_premier,degre_premier,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
ashhhhhhole,ashhhhhhole,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
le_sensdesmots,le_sensdesmots,,false,3,0,3,8,0,8,0,0,0,0,0,5,0.333333
FredericLefevre,FredericLefevre,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
MackenShane,MackenShane,,false,4,0,4,4,0,4,0,0,0,0,0,22,0.083333
richrix,richrix,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
markysumm,markysumm,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
PleaseBeGneiss,PleaseBeGneiss,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
Steph_tweete,Steph_tweete,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
decentralises,decentralises,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
Royaume_Inverti,Royaume_Inverti,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
LouisWitter,LouisWitter,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
Telvazu,Telvazu,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
CultureCrave,CultureCrave,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
Arielrresto,Arielrresto,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
RemynouLeChat,RemynouLeChat,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
Alex_Mbz,Alex_Mbz,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
GPoPesie,GPoPesie,,false,5,0,5,7,0,7,0,0,0,0,0,22,0.05
lizzybrynn,lizzybrynn,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
princek3v,princek3v,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
ingridzerbib,ingridzerbib,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
AfterMalone,AfterMalone,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
enraje,enraje,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
elegyparks,elegyparks,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
IllumiReptilien,IllumiReptilien,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
Rachti_,Rachti_,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
RadWizzy,RadWizzy,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
Super_Marabout,Super_Marabout,,false,1,0,1,2,0,2,0,0,0,0,0,22,0
HorseFigaro,HorseFigaro,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
WildSiphon,WildSiphon,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
Webber219,Webber219,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
midpatkey,midpatkey,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
Abdokro,Abdokro,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
Frau_Rohr,Frau_Rohr,,false,1,0,1,1,0,1,0,0,0,0,0,22,0
augustinfern,augustinfern,,true,0,13,13,0,15,15,1,1,1,0,0,16,0
cavousf5,cavousf5,,false,1,0,1,1,0,1,0,0,0,0,0,16,0
berna_leon,berna_leon,,false,1,0,1,1,0,1,0,0,0,0,0,16,0
guybirenbaum,guybirenbaum,,false,1,0,1,1,0,1,0,0,0,0,0,16,0
fandoetlis,fandoetlis,,false,2,0,2,2,0,2,0,0,0,0,0,16,0
GrandAction,GrandAction,,false,1,0,1,1,0,1,0,0,0,0,0,16,0
Le_Pacte,Le_Pacte,,false,1,0,1,1,0,1,0,0,0,0,0,16,0
PDufreigne,PDufreigne,,false,1,0,1,1,0,1,0,0,0,0,0,16,0
mikabuch,mikabuch,,false,1,0,1,1,0,1,0,0,0,0,0,16,0
HellemontJules,HellemontJules,,false,1,0,1,1,0,1,0,0,0,0,0,16,0
Ma_Pigache,Ma_Pigache,,false,2,0,2,3,0,3,0,0,0,0,0,12,0
Roxane_Obadia,Roxane_Obadia,,false,1,0,1,2,0,2,0,0,0,0,0,12,0
BotRecherche,BotRecherche,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
clemi_nice,clemi_nice,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
Microhistoires1,Microhistoires1,,false,1,0,1,2,0,2,0,0,0,0,0,12,0
BotFutur,BotFutur,,false,1,0,1,4,0,4,0,0,0,0,0,12,0
prof2tec,prof2tec,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
lvighier,lvighier,,false,1,0,1,5,0,5,0,0,0,0,0,12,0
Lise_ob,Lise_ob,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
LaurentLagache,LaurentLagache,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
JakutaAlika,JakutaAlika,,false,2,0,2,3,0,3,0,0,0,0,0,42,0
MlleMarionB,MlleMarionB,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
isafil,isafil,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
jmlebaut,jmlebaut,,false,3,0,3,7,0,7,0,0,0,0,0,30,0.333333
LeRobert_com,LeRobert_com,,false,4,0,4,15,0,15,0,0,0,0,0,5,0.083333
Gafdhi,Gafdhi,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
Kunstreiz,Kunstreiz,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
CelineThiery,CelineThiery,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
Amour_Valerie,Amour_Valerie,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
yaelboublil,yaelboublil,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
FCahen,FCahen,,false,2,0,2,3,0,3,0,0,0,0,0,12,0
nadiabouce,nadiabouce,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
valgou26,valgou26,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
LitvineLorraine,LitvineLorraine,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
prof_leloup,prof_leloup,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
frvaillant1,frvaillant1,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
LindaRomeo_Mtl,LindaRomeo_Mtl,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
NicolasJoray,NicolasJoray,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
Elisamuze,Elisamuze,,false,1,0,1,2,0,2,0,0,0,0,0,12,0
MPignol1,MPignol1,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
RousseauAgnes,RousseauAgnes,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
helenepaumier,helenepaumier,,false,1,0,1,2,0,2,0,0,0,0,0,12,0
vergnes_p,vergnes_p,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
vivianeghesq,vivianeghesq,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
MarCandea,MarCandea,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
Btilloy,Btilloy,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
Marie_henry_leg,Marie_henry_leg,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
Profdupoizat,Profdupoizat,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
phwatrelot,phwatrelot,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
AndeP64,AndeP64,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
ProfFeynman,ProfFeynman,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
mikedave06,mikedave06,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
BachimontR,BachimontR,,false,1,0,1,2,0,2,0,0,0,0,0,12,0
scrntoenen,scrntoenen,,false,1,0,1,3,0,3,0,0,0,0,0,12,0
eduscol_lettres,eduscol_lettres,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
KrasnaSandor,KrasnaSandor,,true,4,3,7,127,12,139,2,0.518987,0.536585,1059.552706,0,30,0.066667
AmisDeProust,AmisDeProust,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
patrickpicard,patrickpicard,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
BingeAudioFr,BingeAudioFr,,false,2,0,2,2,0,2,0,0,0,0,0,12,0
Baret22841291,Baret22841291,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
misslezard,misslezard,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
drmlj,drmlj,,false,2,0,2,6,0,6,0,0,0,0,0,29,0
Hugoline2,Hugoline2,,false,1,0,1,1,0,1,0,0,0,0,0,12,0
cmtehcip,cmtehcip,,false,1,0,1,2,0,2,0,0,0,0,0,12,0
nimentrix,nimentrix,,true,2,20,22,6,36,42,1,1,1,58.5,0,21,0.002165
Cecile_Duquenne,Cecile_Duquenne,,false,5,0,5,6,0,6,0,0,0,0,0,25,0
LloydChery22,LloydChery22,,false,3,0,3,13,0,13,0,0,0,0,0,37,0
ArgyllEditions,ArgyllEditions,,false,3,0,3,10,0,10,0,0,0,0,0,21,0
denosnouvelles,denosnouvelles,,false,2,0,2,2,0,2,0,0,0,0,0,3,0
feralvenefica,feralvenefica,,false,1,0,1,1,0,1,0,0,0,0,0,21,0
maybeegreen,maybeegreen,,false,1,0,1,12,0,12,0,0,0,0,0,21,0
albabbgg,albabbgg,,false,1,0,1,1,0,1,0,0,0,0,0,21,0
GeologyTime,GeologyTime,,false,2,0,2,2,0,2,0,0,0,0,0,21,0
_kness,_kness,,false,1,0,1,1,0,1,0,0,0,0,0,21,0
csalomonautrice,csalomonautrice,,false,3,0,3,3,0,3,0,0,0,0,0,21,0.166667
Eless_Maneeganz,Eless_Maneeganz,,false,1,0,1,1,0,1,0,0,0,0,0,21,0
HebdoCubes,HebdoCubes,,false,1,0,1,3,0,3,0,0,0,0,0,21,0
FolkloreThurs,FolkloreThurs,,false,1,0,1,2,0,2,0,0,0,0,0,21,0
CorlaixVincent,CorlaixVincent,,false,2,0,2,2,0,2,0,0,0,0,0,21,0
enodiaperseis,enodiaperseis,,false,1,0,1,2,0,2,0,0,0,0,0,21,0
julie_p0,julie_p0,,false,1,0,1,1,0,1,0,0,0,0,0,21,0
PierreGrimbert,PierreGrimbert,,false,1,0,1,1,0,1,0,0,0,0,0,21,0
J_Lachasse,J_Lachasse,,false,1,0,1,1,0,1,0,0,0,0,0,21,0
ericallard4,ericallard4,,true,1,27,28,4,124,128,11,0.187166,0.239205,4390.206746,0,14,0.019841
DBillamboz,DBillamboz,,false,1,0,1,24,0,24,0,0,0,0,0,14,0
graciabp,graciabp,,false,1,0,1,4,0,4,0,0,0,0,0,14,0
AnecdotesMaths,AnecdotesMaths,,false,1,0,1,8,0,8,0,0,0,0,0,14,0
LefevreWilly,LefevreWilly,,false,2,0,2,6,0,6,0,0,0,0,0,14,0.5
AurelieCM57,AurelieCM57,,false,1,0,1,2,0,2,0,0,0,0,0,14,0
JPhQuerton,JPhQuerton,,false,1,0,1,8,0,8,0,0,0,0,0,14,0
guy_duplat,guy_duplat,,false,2,0,2,3,0,3,0,0,0,0,0,14,0
Emmanuel_microb,Emmanuel_microb,,false,1,0,1,2,0,2,0,0,0,0,0,14,0
LaurentEric,LaurentEric,,false,1,0,1,2,0,2,0,0,0,0,0,14,0
DameClicquot,DameClicquot,,false,3,0,3,4,0,4,0,0,0,0,0,14,0
OTerwagne,OTerwagne,,false,1,0,1,2,0,2,0,0,0,0,0,14,0
ROGERSALUCCI,ROGERSALUCCI,,false,2,0,2,13,0,13,0,0,0,0,0,5,0.5
MichelStDragon,MichelStDragon,,false,2,0,2,4,0,4,0,0,0,0,0,5,0
BeatrixDessin,BeatrixDessin,,false,1,0,1,1,0,1,0,0,0,0,0,5,0
ch1ka2ya,ch1ka2ya,,false,1,0,1,1,0,1,0,0,0,0,0,5,0
l_Pierre_l,l_Pierre_l,,false,1,0,1,1,0,1,0,0,0,0,0,5,0
IBeaumanoir,IBeaumanoir,,false,2,0,2,2,0,2,0,0,0,0,0,5,0
sansbutaucun,sansbutaucun,,false,1,0,1,1,0,1,0,0,0,0,0,5,0
artistmagritte,artistmagritte,,false,1,0,1,1,0,1,0,0,0,0,0,5,0
idclrWorldPeace,idclrWorldPeace,,false,1,0,1,1,0,1,0,0,0,0,0,5,0
MarieDChevalier,MarieDChevalier,,true,3,81,84,36,132,168,11,0.191565,0.260628,6734.611905,0,19,0.017191
BmyRicardo,BmyRicardo,,false,2,0,2,9,0,9,0,0,0,0,0,31,0
womensart1,womensart1,,false,4,0,4,8,0,8,0,0,0,0,0,5,0
clinsdyeux,clinsdyeux,,false,1,0,1,1,0,1,0,0,0,0,0,5,0
bitsofsaturn,bitsofsaturn,,false,1,0,1,2,0,2,0,0,0,0,0,5,0
Jul_Atarax,Jul_Atarax,,true,2,8,10,5,15,20,1,1,1,396.333333,0,5,0.111111
voletsouvers,voletsouvers,,false,1,0,1,1,0,1,0,0,0,0,0,5,0
Sophie28B,Sophie28B,,false,2,0,2,2,0,2,0,0,0,0,0,5,0.5
astropierre,astropierre,,false,3,0,3,5,0,5,0,0,0,0,0,23,0
borisdunand_,borisdunand_,,false,1,0,1,1,0,1,0,0,0,0,0,5,0
SmetsRudi,SmetsRudi,,true,0,1,1,0,2,2,1,1,1,0,0,15,0
AnneLaureJ,AnneLaureJ,,false,1,0,1,2,0,2,0,0,0,0,0,15,0
AntonyAulin,AntonyAulin,,false,3,0,3,3,0,3,0,0,0,0,0,37,0
MinistereCC,MinistereCC,,false,2,0,2,10,0,10,0,0,0,0,0,30,0
ReseauMorphee,ReseauMorphee,,false,1,0,1,1,0,1,0,0,0,0,0,30,0
sacha_stellie,sacha_stellie,,false,2,0,2,8,0,8,0,0,0,0,0,30,0
Fleuve_Editions,Fleuve_Editions,,false,1,0,1,1,0,1,0,0,0,0,0,30,0
radiofrance,radiofrance,,false,1,0,1,1,0,1,0,0,0,0,0,30,0
Psycom_actu,Psycom_actu,,false,1,0,1,1,0,1,0,0,0,0,0,30,0
labdeshistoires,labdeshistoires,,false,1,0,1,1,0,1,0,0,0,0,0,30,0
clubdesindes,clubdesindes,,false,1,0,1,1,0,1,0,0,0,0,0,30,0
librairiemollat,librairiemollat,,false,1,0,1,1,0,1,0,0,0,0,0,30,0
fredgasnier,fredgasnier,,false,1,0,1,1,0,1,0,0,0,0,0,30,0
neuromancien,neuromancien,,false,2,0,2,3,0,3,0,0,0,0,0,30,0
demainlaveille,demainlaveille,,false,1,0,1,1,0,1,0,0,0,0,0,30,0
tendancesveille,tendancesveille,,false,1,0,1,1,0,1,0,0,0,0,0,30,0
OlivierBourges,OlivierBourges,,false,1,0,1,4,0,4,0,0,0,0,0,30,0
ArchimagRedac,ArchimagRedac,,false,2,0,2,2,0,2,0,0,0,0,0,30,0
laBnF,laBnF,,false,1,0,1,1,0,1,0,0,0,0,0,30,0
Anthony_Etherin,Anthony_Etherin,,false,1,0,1,3,0,3,0,0,0,0,0,30,0
sonic_witch,sonic_witch,,false,1,0,1,2,0,2,0,0,0,0,0,30,0
MarlenSauvage,MarlenSauvage,,false,2,0,2,4,0,4,0,0,0,0,0,30,0.5
ESchulthess,ESchulthess,,false,4,0,4,9,0,9,0,0,0,0,0,30,0.166667
Chemintournant,Chemintournant,,false,1,0,1,2,0,2,0,0,0,0,0,30,0
barbarasoleil,barbarasoleil,,false,1,0,1,1,0,1,0,0,0,0,0,30,0
selenacht,selenacht,,false,1,0,1,1,0,1,0,0,0,0,0,30,0
gillesMioni,gillesMioni,,false,1,0,1,1,0,1,0,0,0,0,0,30,0
proustonomics,proustonomics,,false,1,0,1,1,0,1,0,0,0,0,0,30,0
EditionsQazaQ,EditionsQazaQ,,false,1,0,1,1,0,1,0,0,0,0,0,30,0
_chsanchez,_chsanchez,,true,3,10,13,3,16,19,13,0.129065,0.165156,3827.381061,0,30,0.012821
PRESSENEWSREM,PRESSENEWSREM,,false,1,0,1,1,0,1,0,0,0,0,0,30,0
JacquesBonnaffe,JacquesBonnaffe,,false,2,0,2,5,0,5,0,0,0,0,0,30,0.5
nanochimeres,nanochimeres,,true,1,7,8,2,12,14,4,0.373894,0.401874,0,0,21,0.166667
curiosiboite,curiosiboite,,false,1,0,1,1,0,1,0,0,0,0,0,21,0
Colpizen,Colpizen,,false,2,0,2,5,0,5,0,0,0,0,0,21,0
k_tastrof,k_tastrof,,true,2,29,31,3,158,161,3,0.539474,0.583333,243,0,21,0.003448
G_Tetreau,G_Tetreau,,false,1,0,1,1,0,1,0,0,0,0,0,21,0
QDaveau,QDaveau,,false,1,0,1,1,0,1,0,0,0,0,0,21,0
Sappho_littera,Sappho_littera,,true,1,43,44,1,68,69,8,0.231964,0.265375,1741.010317,0,4,0.004228
catpogonat,catpogonat,,false,1,0,1,1,0,1,0,0,0,0,0,5,0
VendrediLecture,VendrediLecture,,false,1,0,1,1,0,1,0,0,0,0,0,5,0
LaCieDesOeuvres,LaCieDesOeuvres,,false,1,0,1,1,0,1,0,0,0,0,0,5,0
Jazz_Club,Jazz_Club,,false,1,0,1,1,0,1,0,0,0,0,0,5,0
sergeJONCOUR,sergeJONCOUR,,false,3,0,3,3,0,3,0,0,0,0,0,3,0
Ton_Bernie,Ton_Bernie,,false,1,0,1,20,0,20,0,0,0,0,0,5,0
_anyali,_anyali,,false,1,0,1,2,0,2,0,0,0,0,0,5,0
alexkimtran,alexkimtran,,false,2,0,2,9,0,9,0,0,0,0,0,5,0
EditionsDestiny,EditionsDestiny,,false,1,0,1,2,0,2,0,0,0,0,0,5,0
coollibri,coollibri,,false,1,0,1,2,0,2,0,0,0,0,0,5,0
rocher_denis,rocher_denis,,false,1,0,1,4,0,4,0,0,0,0,0,5,0
Alabama_So,Alabama_So,,false,1,0,1,8,0,8,0,0,0,0,0,5,0
cilou187,cilou187,,false,1,0,1,4,0,4,0,0,0,0,0,5,0
PaquelierGilles,PaquelierGilles,,false,1,0,1,2,0,2,0,0,0,0,0,5,0
Dechartres1,Dechartres1,,false,1,0,1,8,0,8,0,0,0,0,0,5,0
donnerdusens,donnerdusens,,false,1,0,1,2,0,2,0,0,0,0,0,5,0
potirone,potirone,,false,1,0,1,2,0,2,0,0,0,0,0,5,0
secretshistoire,secretshistoire,,false,2,0,2,16,0,16,0,0,0,0,0,5,0.5
Sapphonye,Sapphonye,,false,1,0,1,2,0,2,0,0,0,0,0,5,0
corinneco2,corinneco2,,false,1,0,1,2,0,2,0,0,0,0,0,5,0
martineau_fred,martineau_fred,,false,1,0,1,2,0,2,0,0,0,0,0,5,0
AminaIdrissi1,AminaIdrissi1,,false,1,0,1,4,0,4,0,0,0,0,0,5,0
1sereine,1sereine,,false,1,0,1,6,0,6,0,0,0,0,0,5,0
labey_vie,labey_vie,,false,1,0,1,2,0,2,0,0,0,0,0,5,0
nikosaliagas,nikosaliagas,,false,1,0,1,6,0,6,0,0,0,0,0,5,0
franceinfo_cult,franceinfo_cult,,false,2,0,2,6,0,6,0,0,0,0,0,5,0
BescherelleFR,BescherelleFR,,false,1,0,1,2,0,2,0,0,0,0,0,5,0
doctroptard,doctroptard,,false,2,0,2,4,0,4,0,0,0,0,0,1,0
RTBFinfo,RTBFinfo,,false,1,0,1,8,0,8,0,0,0,0,0,5,0
GeorgesGilkinet,GeorgesGilkinet,,false,1,0,1,2,0,2,0,0,0,0,0,5,0
Khayat_Fouad,Khayat_Fouad,,false,1,0,1,2,0,2,0,0,0,0,0,5,0
rtlinfo,rtlinfo,,false,1,0,1,2,0,2,0,0,0,0,0,5,0
_JeanSeb_,_JeanSeb_,,false,1,0,1,2,0,2,0,0,0,0,0,5,0
crowdfarmingco,crowdfarmingco,,false,1,0,1,2,0,2,0,0,0,0,0,5,0
TouitouFred,TouitouFred,,false,1,0,1,2,0,2,0,0,0,0,0,5,0
SoniaBordeaux,SoniaBordeaux,,false,1,0,1,12,0,12,0,0,0,0,0,5,0
swedgang,swedgang,,false,1,0,1,2,0,2,0,0,0,0,0,5,0
ventespubliques,ventespubliques,,false,1,0,1,2,0,2,0,0,0,0,0,5,0
bruno_ferron,bruno_ferron,,true,1,12,13,4,19,23,1,1,1,0,0,5,0.083333
OlivierBabeau,OlivierBabeau,,false,1,0,1,1,0,1,0,0,0,0,0,5,0
Charlie_Hebdo_,Charlie_Hebdo_,,false,1,0,1,2,0,2,0,0,0,0,0,5,0
BoomerangInter,BoomerangInter,,false,1,0,1,1,0,1,0,0,0,0,0,5,0
LaurentNunez,LaurentNunez,,false,1,0,1,1,0,1,0,0,0,0,0,5,0
PLemaitreAuteur,PLemaitreAuteur,,false,1,0,1,1,0,1,0,0,0,0,0,5,0
aveyrann,aveyrann,,false,1,0,1,1,0,1,0,0,0,0,0,5,0
dohouatt,dohouatt,,true,0,17,17,0,20,20,11,0.14322,0.171289,0,0,11,0
